+1 +0 +0 9 -9.618295e-05 +6.570516e-06 
+1 +0 +0 10 -6.499750e-05 +6.961949e-06 
+1 +0 +0 11 -3.966014e-05 +6.721840e-06 
+1 +0 +0 12 -2.319979e-05 +2.343321e-06 
+1 +0 +0 13 -1.576597e-05 +1.975629e-06 
+1 +0 +0 14 -1.118409e-05 +1.428016e-06 
+1 +0 +0 15 -6.834488e-06 -9.860134e-07 
+1 +0 +0 16 -4.986898e-06 -4.316897e-07 
+1 +0 +0 17 -3.539702e-06 -9.822217e-07 
+1 +0 +0 18 -2.896430e-06 +5.833288e-07 
+1 +0 +0 19 -1.417123e-06 -8.747061e-08 
+1 +0 +0 20 -1.199041e-06 -5.381019e-08 
+1 +0 +0 21 -9.333582e-07 +9.396877e-08 
+1 +0 +0 22 -6.074331e-07 -2.978221e-07 
+1 +0 +0 23 -3.083499e-07 -2.405791e-07 
+1 +0 +0 24 -1.860970e-07 -2.488893e-07 
+1 +0 +0 25 -1.982513e-07 -9.260197e-08 
+1 +0 +0 26 -2.003827e-07 -1.613178e-07 
+1 +0 +0 27 -1.801134e-07 -1.257312e-07 
+1 +0 +0 28 -1.844923e-07 -1.172896e-07 
+1 +0 +0 29 -1.697627e-07 -1.110042e-07 
+1 +0 +0 30 -1.964617e-07 -1.067052e-07 
+1 +0 +0 31 -1.781447e-07 -9.720464e-08 
+1 +0 +0 32 -9.630826e-08 -1.197406e-07 
+1 +0 +0 33 -9.950084e-08 -1.039466e-07 
+1 +0 +0 34 -4.465285e-08 -1.238860e-07 
+1 +0 +0 35 -1.871401e-08 -1.506807e-07 
+1 +0 +0 36 +5.136561e-08 -2.196773e-07 
+1 +0 +0 37 +1.089765e-07 -3.921708e-07 
+1 +0 +0 38 +5.073588e-08 -4.829259e-07 
+1 +0 +0 39 +6.748306e-08 -5.397884e-07 
+1 +0 +0 40 -1.638225e-07 -1.047624e-06 
+1 +0 +0 41 -5.626855e-07 -1.569956e-06 
+1 +0 +0 42 -1.054605e-06 -1.722969e-06 
+1 +0 +0 43 -1.887943e-06 -2.222446e-06 
+1 +0 +0 44 -3.265776e-06 -2.357566e-06 
+1 +0 +0 45 -3.592417e-06 -2.664105e-06 
+1 +0 +0 46 -4.242091e-06 -2.019505e-06 
+1 +0 +0 47 -6.067239e-06 -2.866814e-06 
+1 +0 +0 48 -8.157605e-06 -3.962659e-06 
+1 +0 +0 49 -1.224533e-05 -3.775366e-06 
+1 +0 +0 50 -1.396171e-05 -2.747185e-06 
+1 +0 +0 51 -1.857004e-05 -1.865238e-06 
+1 +0 +0 52 -2.661356e-05 -2.150894e-06 
+1 +0 +0 53 -3.477922e-05 -1.811400e-06 
+1 +0 +0 54 -4.739038e-05 -8.710741e-06 
+1 +0 +0 55 -6.750155e-05 -1.382420e-05 
+1 +0 +0 56 -8.391570e-05 -2.837925e-05 
+1 +0 +0 57 -1.173307e-04 -3.370345e-05 
+1 +0 +0 58 -1.617789e-04 -4.486648e-05 
+1 +0 +0 59 -2.340036e-04 -3.246116e-05 
+1 +0 +0 60 -3.372779e-04 -2.077458e-05 
+1 +0 +0 61 -4.738143e-04 -6.611105e-07 
+1 +0 +0 62 -7.328639e-04 -4.680144e-06 
+1 +0 +0 63 -1.271985e-03 +5.751363e-05 
+0 -1 +0 0 -2.073963e-03 +3.622023e-05 
+0 -1 +0 1 -1.136548e-03 +4.900530e-05 
+0 -1 +0 2 -7.291353e-04 +2.117601e-05 
+0 -1 +0 3 -4.947197e-04 +1.728347e-05 
+0 -1 +0 4 -3.975811e-04 -1.083024e-05 
+0 -1 +0 5 -2.754123e-04 -2.663731e-05 
+0 -1 +0 6 -1.880731e-04 -1.963788e-05 
+0 -1 +0 7 -1.478702e-04 -1.751120e-05 
+0 -1 +0 8 -1.241738e-04 -2.317975e-05 
+0 -1 +0 9 -9.307576e-05 -1.543197e-05 
+0 -1 +0 10 -6.777899e-05 -9.384280e-06 
+0 -1 +0 11 -4.502329e-05 -4.763499e-06 
+0 -1 +0 12 -2.742851e-05 -4.542905e-06 
+0 -1 +0 13 -2.342673e-05 -3.798046e-06 
+0 -1 +0 14 -1.928352e-05 -3.785342e-06 
+0 -1 +0 15 -1.371437e-05 -1.620710e-06 
+0 -1 +0 16 -9.454224e-06 -1.459003e-07 
+0 -1 +0 17 -6.787359e-06 +5.955634e-07 
+0 -1 +0 18 -5.476971e-06 -6.914711e-08 
+0 -1 +0 19 -3.446939e-06 -7.629973e-07 
+0 -1 +0 20 -2.539427e-06 -7.863253e-07 
+0 -1 +0 21 -2.339606e-06 -1.270026e-07 
+0 -1 +0 22 -1.714422e-06 +8.691928e-08 
+0 -1 +0 23 -1.067036e-06 +2.183799e-07 
+0 -1 +0 24 -1.045730e-06 +2.161101e-07 
+0 -1 +0 25 -7.597462e-07 +2.112637e-07 
+0 -1 +0 26 -5.288199e-07 +2.144626e-07 
+0 -1 +0 27 -3.894547e-07 +1.695541e-07 
+0 -1 +0 28 -3.434899e-07 +1.015538e-07 
+0 -1 +0 29 -2.290175e-07 +2.243881e-07 
+0 -1 +0 30 -1.435240e-07 +1.721596e-07 
+0 -1 +0 31 -1.039149e-07 +1.136714e-07 
+0 -1 +0 32 -4.622329e-08 +1.146297e-07 
+0 -1 +0 33 -3.058967e-08 +1.389254e-07 
+0 -1 +0 34 -4.235630e-08 +1.436616e-07 
+0 -1 +0 35 -4.101517e-08 +2.399148e-07 
+0 -1 +0 36 -1.356244e-07 +2.533624e-07 
+0 -1 +0 37 -1.239051e-07 +3.918358e-07 
+0 -1 +0 38 -2.905292e-07 +3.590883e-07 
+0 -1 +0 39 -3.039741e-07 +3.834250e-07 
+0 -1 +0 40 -6.770191e-07 +5.522037e-07 
+0 -1 +0 41 -1.029246e-06 +6.205106e-07 
+0 -1 +0 42 -1.293872e-06 +9.561461e-07 
+0 -1 +0 43 -1.684106e-06 +6.136823e-07 
+0 -1 +0 44 -2.772918e-06 +4.290664e-07 
+0 -1 +0 45 -2.990625e-06 +1.171480e-06 
+0 -1 +0 46 -4.290432e-06 +1.614324e-06 
+0 -1 +0 47 -5.852477e-06 +3.462712e-06 
+0 -1 +0 48 -9.955204e-06 +4.842276e-06 
+0 -1 +0 49 -1.336555e-05 +6.308448e-06 
+0 -1 +0 50 -1.700149e-05 +9.050313e-06 
+0 -1 +0 51 -2.366429e-05 +1.030086e-05 
+0 -1 +0 52 -3.485625e-05 +1.563005e-05 
+0 -1 +0 53 -4.234947e-05 +2.011801e-05 
+0 -1 +0 54 -5.420942e-05 +2.328767e-05 
+0 -1 +0 55 -6.860463e-05 +2.500025e-05 
+0 -1 +0 56 -9.499551e-05 +3.978159e-05 
+0 -1 +0 57 -1.299694e-04 +4.800049e-05 
+0 -1 +0 58 -1.841032e-04 +4.752370e-05 
+0 -1 +0 59 -2.642115e-04 +4.516688e-05 
+0 -1 +0 60 -3.734909e-04 +3.038386e-05 
+0 -1 +0 61 -5.285905e-04 +2.299311e-05 
+0 -1 +0 62 -7.759837e-04 +5.567488e-05 
+0 -1 +0 63 -1.324504e-03 +4.889166e-05 
+0 +1 +0 0 -2.043055e-03 -2.625604e-05 
+0 +1 +0 1 -1.111149e-03 -4.319632e-05 
+0 +1 +0 2 -7.056385e-04 -2.131127e-05 
+0 +1 +0 3 -4.597478e-04 -4.489662e-06 
+0 +1 +0 4 -3.642071e-04 +2.205535e-05 
+0 +1 +0 5 -2.466485e-04 +3.862035e-05 
+0 +1 +0 6 -1.607522e-04 +1.792422e-05 
+0 +1 +0 7 -1.250419e-04 +1.796108e-05 
+0 +1 +0 8 -1.007737e-04 +2.703253e-05 
+0 +1 +0 9 -7.326241e-05 +1.640604e-05 
+0 +1 +0 10 -5.148596e-05 +1.121011e-05 
+0 +1 +0 11 -3.069194e-05 +8.517182e-06 
+0 +1 +0 12 -1.717206e-05 +6.339045e-06 
+0 +1 +0 13 -1.412803e-05 +6.744217e-06 
+0 +1 +0 14 -1.130141e-05 +5.511550e-06 
+0 +1 +0 15 -7.280329e-06 +2.681427e-06 
+0 +1 +0 16 -4.391347e-06 +1.860562e-06 
+0 +1 +0 17 -2.850554e-06 +6.533243e-07 
+0 +1 +0 18 -2.238455e-06 +4.336609e-07 
+0 +1 +0 19 -1.529919e-06 +4.016344e-07 
+0 +1 +0 20 -1.121010e-06 +5.357824e-07 
+0 +1 +0 21 -1.040276e-06 +2.225380e-07 
+0 +1 +0 22 -9.128712e-07 -1.456773e-07 
+0 +1 +0 23 -3.205376e-07 -2.348149e-07 
+0 +1 +0 24 -4.967240e-07 -3.748741e-07 
+0 +1 +0 25 -3.511115e-07 -3.408360e-07 
+0 +1 +0 26 -2.296815e-07 -3.866491e-07 
+0 +1 +0 27 -3.083300e-07 -2.609442e-07 
+0 +1 +0 28 -2.876697e-07 -1.385811e-07 
+0 +1 +0 29 -2.525336e-07 -1.438766e-07 
+0 +1 +0 30 -1.940476e-07 -1.095816e-07 
+0 +1 +0 31 -1.377078e-07 -1.785902e-08 
+0 +1 +0 32 -1.293529e-07 -1.386106e-08 
+0 +1 +0 33 -1.410770e-07 -6.660636e-08 
+0 +1 +0 34 -2.061658e-07 -1.316274e-07 
+0 +1 +0 35 -2.951441e-07 -1.765747e-07 
+0 +1 +0 36 -3.890695e-07 -1.676219e-07 
+0 +1 +0 37 -4.192502e-07 -1.967111e-07 
+0 +1 +0 38 -3.883932e-07 -1.005409e-07 
+0 +1 +0 39 -4.451483e-07 -1.196762e-07 
+0 +1 +0 40 -7.662040e-07 -2.079498e-07 
+0 +1 +0 41 -1.089300e-06 -2.380680e-07 
+0 +1 +0 42 -1.466720e-06 -4.758142e-07 
+0 +1 +0 43 -1.862464e-06 -1.300302e-07 
+0 +1 +0 44 -3.332787e-06 -1.326725e-07 
+0 +1 +0 45 -3.763275e-06 -6.577031e-07 
+0 +1 +0 46 -5.318949e-06 -6.762827e-07 
+0 +1 +0 47 -7.547476e-06 -2.526465e-06 
+0 +1 +0 48 -1.106528e-05 -3.105878e-06 
+0 +1 +0 49 -1.400130e-05 -2.980413e-06 
+0 +1 +0 50 -1.601279e-05 -5.767864e-06 
+0 +1 +0 51 -2.261919e-05 -7.472645e-06 
+0 +1 +0 52 -3.278377e-05 -1.109104e-05 
+0 +1 +0 53 -3.802370e-05 -1.245528e-05 
+0 +1 +0 54 -4.624582e-05 -1.391619e-05 
+0 +1 +0 55 -5.626114e-05 -1.549879e-05 
+0 +1 +0 56 -7.876237e-05 -2.692730e-05 
+0 +1 +0 57 -1.100524e-04 -2.958754e-05 
+0 +1 +0 58 -1.587971e-04 -2.670513e-05 
+0 +1 +0 59 -2.409617e-04 -2.101247e-05 
+0 +1 +0 60 -3.421383e-04 -7.990418e-06 
+0 +1 +0 61 -5.080271e-04 +1.504984e-06 
+0 +1 +0 62 -7.540721e-04 -2.713385e-05 
+0 +1 +0 63 -1.279881e-03 +4.844038e-06 
-1 -1 +0 0 -1.533967e-03 +3.843184e-05 
-1 -1 +0 1 -7.796705e-04 +2.177376e-05 
-1 -1 +0 2 -4.543408e-04 +2.536183e-05 
-1 -1 +0 3 -3.046903e-04 +8.292148e-06 
-1 -1 +0 4 -2.318020e-04 +4.889112e-06 
-1 -1 +0 5 -1.657026e-04 -1.021384e-05 
-1 -1 +0 6 -1.042103e-04 -1.575125e-05 
-1 -1 +0 7 -7.808590e-05 -1.172283e-05 
-1 -1 +0 8 -6.133751e-05 -7.214289e-06 
-1 -1 +0 9 -4.168896e-05 -3.797303e-07 
-1 -1 +0 10 -3.097629e-05 -1.228822e-06 
-1 -1 +0 11 -1.691334e-05 -2.694826e-06 
-1 -1 +0 12 -7.870201e-06 +8.737589e-07 
-1 -1 +0 13 -5.586145e-06 -3.595473e-07 
-1 -1 +0 14 -4.931179e-06 -1.136799e-06 
-1 -1 +0 15 -3.695990e-06 -6.655642e-07 
-1 -1 +0 16 -3.624482e-06 -8.370992e-07 
-1 -1 +0 17 -2.540121e-06 +1.969735e-07 
-1 -1 +0 18 -1.106680e-06 -2.802038e-07 
-1 -1 +0 19 -3.278878e-07 -6.253638e-07 
-1 -1 +0 20 -2.571228e-07 -7.787506e-07 
-1 -1 +0 21 -7.183464e-07 -5.313585e-07 
-1 -1 +0 22 -8.126891e-07 -3.504477e-07 
-1 -1 +0 23 -5.593731e-07 -2.301172e-07 
-1 -1 +0 24 -4.354211e-07 -3.180866e-07 
-1 -1 +0 25 -3.723236e-07 -2.770341e-07 
-1 -1 +0 26 -3.041736e-07 -2.350096e-07 
-1 -1 +0 27 -2.404034e-07 -8.537186e-08 
-1 -1 +0 28 -1.539121e-07 -6.202649e-08 
-1 -1 +0 29 -1.284787e-07 -1.131303e-07 
-1 -1 +0 30 -1.109660e-07 -7.307574e-08 
-1 -1 +0 31 -3.799251e-08 -4.560315e-08 
-1 -1 +0 32 -5.821899e-08 -5.387237e-08 
-1 -1 +0 33 -7.939074e-08 -1.053930e-07 
-1 -1 +0 34 -3.624897e-08 -8.769489e-08 
-1 -1 +0 35 -5.692836e-09 -3.525487e-08 
-1 -1 +0 36 +7.429808e-08 -1.095217e-09 
-1 -1 +0 37 +6.863719e-08 +1.479146e-08 
-1 -1 +0 38 +7.699708e-08 +3.271135e-08 
-1 -1 +0 39 +8.708584e-08 +6.184186e-08 
-1 -1 +0 40 -1.065579e-07 +1.606920e-07 
-1 -1 +0 41 -1.568656e-07 +2.063322e-08 
-1 -1 +0 42 -2.340944e-07 -2.359277e-07 
-1 -1 +0 43 -7.350813e-07 -4.928469e-07 
-1 -1 +0 44 -1.393881e-06 -6.690841e-07 
-1 -1 +0 45 -1.442491e-06 -5.874243e-07 
-1 -1 +0 46 -1.991804e-06 -2.461249e-07 
-1 -1 +0 47 -1.912885e-06 +1.449005e-07 
-1 -1 +0 48 -2.950702e-06 +1.199405e-06 
-1 -1 +0 49 -4.539437e-06 +1.105398e-06 
-1 -1 +0 50 -5.250285e-06 +1.505059e-06 
-1 -1 +0 51 -8.767224e-06 +4.380507e-06 
-1 -1 +0 52 -1.444032e-05 +9.085254e-06 
-1 -1 +0 53 -2.010171e-05 +9.953085e-06 
-1 -1 +0 54 -2.544442e-05 +1.287083e-05 
-1 -1 +0 55 -2.961229e-05 +1.267072e-05 
-1 -1 +0 56 -3.598137e-05 +2.061821e-05 
-1 -1 +0 57 -4.955888e-05 +3.219806e-05 
-1 -1 +0 58 -6.943176e-05 +4.531340e-05 
-1 -1 +0 59 -1.201412e-04 +4.307641e-05 
-1 -1 +0 60 -1.899897e-04 +3.772640e-05 
-1 -1 +0 61 -2.782544e-04 +3.476958e-05 
-1 -1 +0 62 -4.957175e-04 +8.152413e-05 
-1 -1 +0 63 -9.069686e-04 +5.398292e-05 
+1 -1 +0 0 -1.586362e-03 +2.867972e-05 
+1 -1 +0 1 -8.039502e-04 +4.762752e-05 
+1 -1 +0 2 -5.175884e-04 -1.429604e-06 
+1 -1 +0 3 -3.265133e-04 -5.108520e-07 
+1 -1 +0 4 -2.520366e-04 -3.908317e-05 
+1 -1 +0 5 -1.621413e-04 -4.365448e-05 
+1 -1 +0 6 -9.820884e-05 -2.415905e-05 
+1 -1 +0 7 -7.954120e-05 -1.395945e-05 
+1 -1 +0 8 -7.209669e-05 -8.392114e-06 
+1 -1 +0 9 -5.458229e-05 -5.066498e-06 
+1 -1 +0 10 -3.834616e-05 -1.956848e-06 
+1 -1 +0 11 -1.992620e-05 -2.719711e-07 
+1 -1 +0 12 -1.122425e-05 -1.738183e-06 
+1 -1 +0 13 -1.107211e-05 -3.662756e-07 
+1 -1 +0 14 -8.588229e-06 +1.112571e-06 
+1 -1 +0 15 -5.053331e-06 +3.421318e-07 
+1 -1 +0 16 -3.396017e-06 +4.559555e-07 
+1 -1 +0 17 -1.829411e-06 +1.500949e-07 
+1 -1 +0 18 -1.090372e-06 +7.575121e-07 
+1 -1 +0 19 -4.643677e-07 +7.214803e-07 
+1 -1 +0 20 -8.080793e-07 +6.328540e-07 
+1 -1 +0 21 -7.571250e-07 +5.842374e-07 
+1 -1 +0 22 -4.104378e-07 +1.401333e-09 
+1 -1 +0 23 -3.997742e-07 +1.014056e-07 
+1 -1 +0 24 -2.549883e-07 -1.539407e-07 
+1 -1 +0 25 -1.576690e-07 -2.047154e-07 
+1 -1 +0 26 -1.130403e-07 -1.843649e-07 
+1 -1 +0 27 -1.667734e-07 -2.015928e-07 
+1 -1 +0 28 -6.014184e-08 -1.597983e-07 
+1 -1 +0 29 -3.340602e-08 -1.098779e-07 
+1 -1 +0 30 -7.218488e-08 -2.979523e-08 
+1 -1 +0 31 -5.107054e-08 -6.814312e-09 
+1 -1 +0 32 -5.748479e-08 +3.359794e-09 
+1 -1 +0 33 -6.205699e-08 +4.057181e-08 
+1 -1 +0 34 -7.807264e-08 +2.141223e-08 
+1 -1 +0 35 -7.847706e-08 +2.776945e-08 
+1 -1 +0 36 -8.371824e-08 +8.711730e-09 
+1 -1 +0 37 -9.192010e-08 -7.647717e-10 
+1 -1 +0 38 -1.123927e-07 +5.586140e-08 
+1 -1 +0 39 -9.799698e-08 +8.465577e-08 
+1 -1 +0 40 -2.949145e-07 +1.592621e-08 
+1 -1 +0 41 -5.871473e-07 +6.846542e-08 
+1 -1 +0 42 -1.050845e-06 +1.632984e-07 
+1 -1 +0 43 -1.350667e-06 -1.960460e-07 
+1 -1 +0 44 -1.801135e-06 -3.408961e-07 
+1 -1 +0 45 -1.995117e-06 +1.547313e-07 
+1 -1 +0 46 -2.226442e-06 -6.866285e-08 
+1 -1 +0 47 -3.012692e-06 +8.166777e-07 
+1 -1 +0 48 -4.517835e-06 +7.380966e-07 
+1 -1 +0 49 -6.682101e-06 +1.265426e-06 
+1 -1 +0 50 -7.926220e-06 +2.183361e-06 
+1 -1 +0 51 -7.435874e-06 +3.100620e-06 
+1 -1 +0 52 -1.114947e-05 +4.801720e-06 
+1 -1 +0 53 -1.552012e-05 +7.423708e-06 
+1 -1 +0 54 -2.239632e-05 +5.866319e-06 
+1 -1 +0 55 -3.431885e-05 +6.839870e-06 
+1 -1 +0 56 -5.963783e-05 +5.485044e-06 
+1 -1 +0 57 -8.138560e-05 +8.956300e-06 
+1 -1 +0 58 -1.107411e-04 -2.597847e-06 
+1 -1 +0 59 -1.601019e-04 +5.544354e-06 
+1 -1 +0 60 -2.364063e-04 +3.290469e-06 
+1 -1 +0 61 -3.473457e-04 +1.622421e-05 
+1 -1 +0 62 -5.123518e-04 +2.870350e-05 
+1 -1 +0 63 -9.582406e-04 +3.581145e-05 
-1 +1 +0 0 -1.547462e-03 -2.261179e-05 
-1 +1 +0 1 -7.795616e-04 -5.751501e-05 
-1 +1 +0 2 -4.914862e-04 -1.853113e-05 
-1 +1 +0 3 -2.887108e-04 -9.190917e-06 
-1 +1 +0 4 -2.148045e-04 +3.741268e-05 
-1 +1 +0 5 -1.375888e-04 +4.694117e-05 
-1 +1 +0 6 -7.539699e-05 +1.721246e-05 
-1 +1 +0 7 -5.707152e-05 +1.121837e-05 
-1 +1 +0 8 -4.965847e-05 +1.036769e-05 
-1 +1 +0 9 -3.824821e-05 +4.859099e-06 
-1 +1 +0 10 -2.700618e-05 +4.255854e-06 
-1 +1 +0 11 -1.071586e-05 +3.491769e-06 
-1 +1 +0 12 -5.624525e-06 +3.173006e-06 
-1 +1 +0 13 -6.141452e-06 +2.365577e-06 
-1 +1 +0 14 -6.058947e-06 +1.317301e-06 
-1 +1 +0 15 -2.504345e-06 +1.965218e-06 
-1 +1 +0 16 -1.011474e-06 +1.667781e-06 
-1 +1 +0 17 -1.136219e-07 +1.143647e-06 
